"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-02","5.32",,"39.4"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-03","2.18",,"52.5"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-04","1.59",,"56.2"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-05","3.81",,"63.7"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-06","3.48",,"75.6"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-07","6.10",,"82.8"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-08","4.11",,"81.9"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-09","5.26",,"75.0"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-10","0.63",,"62.6"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-11","1.47",,"51.8"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-12","2.35",,"41.4"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-01","2.59",,"41.4"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-02","1.30",,"47.1"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-03","3.67",,"46.0"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-04","3.10",,"63.0"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-05","4.27",,"65.4"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-06","0.73",,"78.1"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-07","6.42",,"82.6"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-08","6.02",,"77.2"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-09","1.86",,"73.1"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-10","2.65",,"65.8"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2017-11","1.70",,"50.1"
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2014-11","4.13",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2014-12","3.69",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-01","3.51",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-02","2.06",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-03","5.35",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-04","4.33",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-05","3.98",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-06","17.50",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-07","8.55",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-08","2.60",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-09","4.78",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-10","3.35",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-11","2.87",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2015-12","6.13",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-01","3.65","23.7",
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-02","3.89",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-03","2.09",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-04","1.32",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-05","3.94",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-06","3.09",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-07","6.12",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-08","5.56",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-09","5.10",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-10","1.14",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-11","1.49",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2016-12","4.02",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-01","2.91",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-02","1.51",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-03","2.98",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-04","4.30",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-05","3.95",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-06","1.65",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-07","5.37",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-08","6.34",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-09","2.31",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-10","4.81",,
"US1MDHR0006","KINGSVILLE 2.5 NNE, MD US","39.4809","-76.3948","124.1","2017-11","1.91",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2014-11","3.42",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2014-12","3.80",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-01","3.68",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-02","2.34","16.4",
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-03","5.02",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-04","4.22",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-05","2.92",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-06","10.51",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-07","3.70",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-08","1.97",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-09","4.33",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-10","4.48",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-11","1.96",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2015-12","5.09",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-01","3.71",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-02","4.58",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-03","2.31",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-04","1.85",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-05","6.19",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-06","3.49",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-07","5.39",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-08","4.55",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-09","3.32",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-10","1.24",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-11","0.71",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2016-12","4.17",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-01","3.41",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-02","0.55",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-03","3.20",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-04","4.46",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-05","6.94",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-06","2.36",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-07","9.74",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-08","4.31",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-09","2.77",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-10","3.49",,
"US1MDHW0021","NORTH LAUREL 1.5 ESE, MD US","39.1333","-76.8434","86.0","2017-11","2.45",,
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2014-11","3.79","0.0","45.1"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2014-12","3.71","0.0","40.7"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-01","4.47","8.4","32.4"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-02","1.82","13.7","25.8"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-03","4.67","9.4","37.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-04","4.85","0.0","54.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-05","1.59","0.0","69.4"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-06","7.13","0.0","75.3"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-07","3.15","0.0","78.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-08","3.92","0.0","76.5"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-09","3.55","0.0","73.3"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-10","3.79","0.0","58.1"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-11","2.19","0.0","52.5"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2015-12","4.50","0.0","49.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-01","1.92","19.0","34.1"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-02","3.46","2.4","37.7"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-03","1.66","3.6","49.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-04","1.44","0.0","53.4"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-05","6.29","0.0","61.5"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-06","5.54","0.0","74.8"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-07","8.26","0.0","80.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-08","3.91","0.0","80.4"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-09","4.37","0.0","73.5"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-10","2.32","0.0","61.4"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-11","0.44","0.0","50.0"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2016-12","3.04","0.3","39.9"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-01","2.44","2.2","38.8"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-02","0.73","0.0","43.7"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-03",,,"43.7"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-04","3.46","0.0","59.8"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-05","5.42","0.0","64.1"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-06","1.43","0.0","75.6"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-07","5.52","0.0","80.4"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-08","6.24","0.0","76.5"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-09","1.42","0.0","72.1"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-10","3.32","0.0","64.3"
"USC00188557","STEVENSVILLE 2 SW, MD US","38.972","-76.338","3.0","2017-11","2.09","0.0","48.4"
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2014-11","3.09",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2014-12","3.48",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-01","3.19",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-02","2.12","14.6",
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-03","4.82",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-04","1.96",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-05","1.67",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-06","11.00",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-07","2.42",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-08","0.61",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-09","4.96",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-10","4.24",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-11","2.09",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2015-12","4.22",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-01","4.41","25.8",
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-02","4.08",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-03","2.25",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-04","2.05",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-05","3.89",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-06","4.37",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-07","5.04",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-08","2.76",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-09","5.05",,
"US1MDCR0015","SYKESVILLE 2.9 NW, MD US","39.3978","-77.0166","178.0","2016-10","0.55",,
"US1MDCR0014","SYKESVILLE 2.6 NE, MD US","39.4005","-76.9482","184.4","2015-09","3.73",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2014-11","2.76",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2015-06","11.22",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2015-09","2.52",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2015-11","2.53",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-02","5.04",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-03","1.01",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-04","1.04",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-05","6.00",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-06","2.37",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-07","7.77",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-08","4.77",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2016-11","0.49",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-02","1.42",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-03","2.71",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-04","5.19",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-07","8.64",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-08","6.72",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-09","0.90",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-10","3.55",,
"US1MDAA0051","SEVERN 1.5 SSW, MD US","39.1147","-76.6989","36.6","2017-11","2.57",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2014-11","3.81",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2014-12","3.46",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-01","4.19",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-02","2.19","14.3",
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-03","4.65",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-06","10.26",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-08","4.80",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-09","4.68",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-11","2.96",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2015-12","7.10",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-01","4.22",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-02","4.11",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-03","2.15",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-04","1.51",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-05","5.73",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-06","2.43",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-08","3.88",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-09","5.74",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-10","0.96",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-11","0.95",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2016-12","4.28",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-01","2.87",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-02","1.25","0.0",
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-03","2.58",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-04","4.04",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-05","4.86",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-06","1.51",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-08","4.57",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-09","1.90","0.0",
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-10","4.19",,
"US1MDBL0025","WHITE MARSH 2.3 ESE, MD US","39.3701","-76.4189","14.9","2017-11","1.56",,
"US1MDAA0053","ARNOLD 1.2 NNW, MD US","39.0589","-76.5079","4.0","2014-12","3.23",,
"US1MDAA0053","ARNOLD 1.2 NNW, MD US","39.0589","-76.5079","4.0","2015-04","3.77",,
"US1MDAA0053","ARNOLD 1.2 NNW, MD US","39.0589","-76.5079","4.0","2015-07","3.93",,
"US1MDAA0053","ARNOLD 1.2 NNW, MD US","39.0589","-76.5079","4.0","2015-08","2.02",,
"US1MDAA0053","ARNOLD 1.2 NNW, MD US","39.0589","-76.5079","4.0","2015-11","2.49",,
"US1MDAA0053","ARNOLD 1.2 NNW, MD US","39.0589","-76.5079","4.0","2015-12","4.09",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2014-11","3.56",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2014-12","3.56",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-01","3.45",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-02","0.14",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-03","4.48",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-04","2.14",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-06","10.20",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-07","3.30",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-08","1.75",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-09","6.86",,
"US1MDBL0026","REISTERSTOWN 0.4 NE, MD US","39.461","-76.8085","193.9","2015-10","5.51",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2014-11","3.28","1.8",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2014-12","1.70","0.3",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2015-01","0.67","7.0",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2015-02","1.78","14.9",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2015-08","1.29",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2015-10","5.12",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-06","4.77",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-07","5.04",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-08","3.89",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-09","4.47","0.0",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-10","0.86","0.0",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-11","1.20","0.0",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2016-12","3.86","0.0",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2017-01","3.04",,
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2017-02","0.61","0.2",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2017-03","2.75","7.4",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2017-04","5.38","0.0",
"US1MDCR0019","ELDERSBURG 0.9 ENE, MD US","39.4037","-76.9343","183.5","2017-05","5.68","0.0",
